x,y_interpolated
2460163.845,1.006751925
2460163.845,1.006534052
2460163.846,1.007667753
2460163.846,1.009319608
2460163.846,1.010672679
2460163.846,1.01138868
2460163.846,1.011670814
2460163.846,1.011751389
2460163.847,1.011862166
2460163.847,1.012136708
2460163.847,1.012497698
2460163.847,1.012840518
2460163.847,1.013060549
2460163.847,1.013082507
2460163.847,1.012958924
2460163.848,1.012777149
2460163.848,1.012624525
2460163.848,1.012589203
2460163.848,1.012767709
2460163.848,1.013261539
2460163.848,1.014172248
2460163.849,1.015592865
2460163.849,1.017414155
2460163.849,1.019321151
2460163.849,1.020989643
2460163.849,1.022096272
2460163.849,1.022418778
2460163.85,1.021930463
2460163.85,1.020626993
2460163.85,1.018504043
2460163.85,1.015599735
2460163.85,1.012111784
2460163.85,1.008275364
2460163.851,1.004325616
2460163.851,1.000518831
2460163.851,0.997278283
2460163.851,0.9951065614
2460163.851,0.9945067658
2460163.851,0.9959524702
2460163.852,0.9993343789
2460163.852,1.004009208
2460163.852,1.009313922
2460163.852,1.014560686
2460163.852,1.018881942
2460163.852,1.022154895
2460163.853,1.024466366
2460163.853,1.025903174
2460163.853,1.026552149
2460163.853,1.026500109
2460163.853,1.025833876
2460163.853,1.024640271
2460163.854,1.023006114
2460163.854,1.021018235
2460163.854,1.018763443
2460163.854,1.016328566
2460163.854,1.013800426
2460163.854,1.011265852
2460163.855,1.00881165
2460163.855,1.006524651
2460163.855,1.004491681
2460163.855,1.002790383
2460163.855,1.001429436
2460163.855,1.000388082
2460163.856,0.9996454918
2460163.856,0.9991808424
2460163.856,0.9989733088
2460163.856,0.9990020656
2460163.856,0.9992462876
2460163.856,0.99968515
2460163.857,1.000297826
2460163.857,1.001063493
2460163.857,1.001961325
2460163.857,1.002970497
2460163.857,1.00407018
2460163.857,1.005239555
2460163.858,1.006457795
2460163.858,1.00770407
2460163.858,1.008957563
2460163.858,1.010198836
2460163.858,1.011405661
2460163.858,1.012437424
2460163.859,1.013122323
2460163.859,1.01328856
2460163.859,1.012825416
2460163.859,1.011894686
2460163.859,1.010734109
2460163.859,1.009581428
2460163.86,1.008662109
2460163.86,1.008080838
2460163.86,1.00787361
2460163.86,1.008075626
2460163.86,1.00872147
2460163.86,1.00983398
2460163.861,1.011425904
2460163.861,1.013509723
2460163.861,1.016096514
2460163.861,1.018999041
2460163.861,1.021627604
2460163.861,1.023343716
2460163.862,1.023508899
2460163.862,1.021718084
2460163.862,1.018512096
2460163.862,1.014671363
2460163.862,1.010976321
2460163.862,1.008131126
2460163.863,1.006199822
2460163.863,1.004926551
2460163.863,1.004053091
2460163.863,1.003336326
2460163.863,1.002856656
2460163.863,1.003005102
2460163.864,1.004185223
2460163.864,1.006795623
2460163.864,1.010730878
2460163.864,1.014954399
2460163.864,1.01832894
2460163.864,1.019717271
2460163.865,1.018354708
2460163.865,1.014859151
2460163.865,1.010169175
2460163.865,1.005223369
2460163.865,1.000917983
2460163.865,0.9978169585
2460163.866,0.9963271691
2460163.866,0.9968545531
2460163.866,0.9997517549
2460163.866,1.004328161
2460163.866,1.008942277
2460163.866,1.011917875
2460163.867,1.011594905
2460163.867,1.00760784
2460163.867,1.00180816
2460163.867,0.9962650221
2460163.867,0.993047461
2460163.867,0.9935046991
2460163.867,0.9965608798
2460163.868,1.000629966
2460163.868,1.00412591
2460163.868,1.00568851
2460163.868,1.005540707
2460163.868,1.004582826
2460163.868,1.003717757
2460163.869,1.003800778
2460163.869,1.004896862
2460163.869,1.006420034
2460163.869,1.007764935
2460163.869,1.008331869
2460163.869,1.007869044
2460163.87,1.006667982
2460163.87,1.005067424
2460163.87,1.003406098
2460163.87,1.001997047
2460163.87,1.001074175
2460163.87,1.000856211
2460163.871,1.001561878
2460163.871,1.003332742
2460163.871,1.005828964
2460163.871,1.008525397
2460163.871,1.010896499
2460163.871,1.012444525
2460163.872,1.013064603
2460163.872,1.012943099
2460163.872,1.012273244
2460163.872,1.011250234
2460163.872,1.010160811
2460163.872,1.009420355
2460163.873,1.009453911
2460163.873,1.010685956
2460163.873,1.013199395
2460163.873,1.016156917
2460163.873,1.018567802
2460163.873,1.019441334
2460163.874,1.017982668
2460163.874,1.01480091
2460163.874,1.011117762
2460163.874,1.008157483
2460163.874,1.007092113
2460163.874,1.007892147
2460163.875,1.009326063
2460163.875,1.010110072
2460163.875,1.008968876
2460163.875,1.005539168
2460163.875,1.001168871
2460163.875,0.9973944395
2460163.876,0.9957523145
2460163.876,0.9972767944
2460163.876,1.001123506
2460163.876,1.006008782
2460163.876,1.010648943
2460163.876,1.013879049
2460163.877,1.015466768
2460163.877,1.015620495
2460163.877,1.014551244
2460163.877,1.012479525
2460163.877,1.0098073
2460163.877,1.007099422
2460163.878,1.004926503
2460163.878,1.003853724
2460163.878,1.004023961
2460163.878,1.004864122
2460163.878,1.005731746
2460163.878,1.005984411
2460163.879,1.005220748
2460163.879,1.003847248
2460163.879,1.002439459
2460163.879,1.001572933
2460163.879,1.001735821
2460163.879,1.002811967
2460163.88,1.004429788
2460163.88,1.00621679
2460163.88,1.007813127
2460163.88,1.009062474
2460163.88,1.009972956
2460163.88,1.010557413
2460163.881,1.010829658
2460163.881,1.010862873
2460163.881,1.010822396
2460163.881,1.010881509
2460163.881,1.011213411
2460163.881,1.011870897
2460163.882,1.012547193
2460163.882,1.01286868
2460163.882,1.012461744
2460163.882,1.011053479
2460163.882,1.008991254
2460163.882,1.006858388
2460163.883,1.005238661
2460163.883,1.004670402
2460163.883,1.00507046
2460163.883,1.005905458
2460163.883,1.006631963
2460163.883,1.006713721
2460163.884,1.005927319
2460163.884,1.00447619
2460163.884,1.002594456
2460163.884,1.000516251
2460163.884,0.9984833423
2460163.884,0.9967578737
2460163.885,0.9956053765
2460163.885,0.995291376
2460163.885,0.9959903636
2460163.885,0.9973783635
2460163.885,0.9989616504
2460163.885,1.000246353
2460163.886,1.00078244
2460163.886,1.000669705
2460163.886,1.000382834
2460163.886,1.000403729
2460163.886,1.00120279
2460163.886,1.002807604
2460163.887,1.004673118
2460163.887,1.006216255
2460163.887,1.006854968
2460163.887,1.006367029
2460163.887,1.005417183
2460163.887,1.004804427
2460163.887,1.005327753
2460163.888,1.007510044
2460163.888,1.01047065
2460163.888,1.012884061
2460163.888,1.013424591
2460163.888,1.010929414
2460163.888,1.006064109
2460163.889,1.000643859
2460163.889,0.9965016486
2460163.889,0.9954207629
2460163.889,0.9976218585
2460163.889,1.001487804
2460163.889,1.005296202
2460163.89,1.007328144
2460163.89,1.006620667
2460163.89,1.00390532
2460163.89,1.000144171
2460163.89,0.9962992954
2460163.89,0.9932264479
2460163.891,0.9912947061
2460163.891,0.9907339079
2460163.891,0.9917738748
2460163.891,0.9945548082
2460163.891,0.9983273931
2460163.891,1.001833394
2460163.892,1.003808616
2460163.892,1.00303714
2460163.892,0.9996469769
2460163.892,0.9952537603
2460163.892,0.9915502965
2460163.892,0.9902238009
2460163.893,0.9920385689
2460163.893,0.9958152498
2460163.893,1.0001285
2460163.893,1.00355297
2460163.893,1.004969687
2460163.893,1.0045638
2460163.894,1.002867429
2460163.894,1.000412702
2460163.894,0.9977188933
2460163.894,0.9951836206
2460163.894,0.993137338
2460163.894,0.9919097785
2460163.895,0.9918211971
2460163.895,0.9929535166
2460163.895,0.9951387912
2460163.895,0.9981972575
2460163.895,1.001917235
2460163.895,1.005396524
2460163.896,1.008206733
2460163.896,1.010235988
2460163.896,1.011372423
2460163.896,1.011504184
2460163.896,1.010519401
2460163.896,1.008306213
2460163.897,1.004752769
2460163.897,0.999969926
2460163.897,0.9947756357
2460163.897,0.9898471803
2460163.897,0.985846466
2460163.897,0.9834139164
2460163.898,0.9827302653
2460163.898,0.983535436
2460163.898,0.9855516083
2460163.898,0.9885001117
2460163.898,0.9920193156
2460163.898,0.9955960367
2460163.899,0.9987009048
2460163.899,1.00080456
2460163.899,1.001529512
2460163.899,1.001049739
2460163.899,0.9996643764
2460163.899,0.9976725701
2460163.9,0.9953869144
2460163.9,0.9932226153
2460163.9,0.9916420813
2460163.9,0.9911079578
2460163.9,0.9920504667
2460163.9,0.9943041333
2460163.901,0.9971810639
2460163.901,0.9999756338
2460163.901,1.001986499
2460163.901,1.002834257
2460163.901,1.002680208
2460163.901,1.001737397
2460163.902,1.000218876
2460163.902,0.9983512594
2460163.902,0.9964072757
2460163.902,0.9946694247
2460163.902,0.9934202086
2460163.902,0.9929141449
2460163.903,0.9932110721
2460163.903,0.9942880713
2460163.903,0.9961219311
2460163.903,0.9986681003
2460163.903,1.001526182
2460163.903,1.004001835
2460163.904,1.005391877
2460163.904,1.005004466
2460163.904,1.002805181
2460163.904,0.9997658716
2460163.904,0.9969434963
2460163.904,0.9953946781
2460163.905,0.9957108432
2460163.905,0.9970944733
2460163.905,0.9984899413
2460163.905,0.9988416219
2460163.905,0.9973252114
2460163.905,0.9945396981
2460163.906,0.9916250028
2460163.906,0.9897220656
2460163.906,0.9898804752
2460163.906,0.9918735208
2460163.906,0.9945365948
2460163.906,0.996683385
2460163.907,0.9971463091
2460163.907,0.9956052469
2460163.907,0.9929155158
2460163.907,0.9900189809
2460163.907,0.987856908
2460163.907,0.9869960123
2460163.908,0.9869901415
2460163.908,0.987223591
2460163.908,0.9870806577
2460163.908,0.9860833028
2460163.908,0.9845209888
2460163.908,0.9829490675
2460163.908,0.9819231361
2460163.909,0.9819485269
2460163.909,0.9828989047
2460163.909,0.9842168494
2460163.909,0.98533661
2460163.909,0.9857035842
2460163.909,0.985177482
2460163.91,0.9841454569
2460163.91,0.9830288558
2460163.91,0.9822486101
2460163.91,0.9820913424
2460163.91,0.9825174865
2460163.91,0.9834389021
2460163.911,0.9847674578
2460163.911,0.9863939072
2460163.911,0.9881054024
2460163.911,0.9896573562
2460163.911,0.9908051867
2460163.911,0.9913248441
2460163.912,0.9912109785
2460163.912,0.9905903125
2460163.912,0.9895913988
2460163.912,0.9883454126
2460163.912,0.9870610107
2460163.912,0.9860352538
2460163.913,0.9855700359
2460163.913,0.9859655624
2460163.913,0.9872174243
2460163.913,0.9886654898
2460163.913,0.9895644954
2460163.913,0.9891691858
2460163.914,0.9870214133
2460163.914,0.9838878323
2460163.914,0.9808616356
2460163.914,0.9790359925
2460163.914,0.9793356015
2460163.914,0.9811715228
2460163.915,0.9831550754
2460163.915,0.9838903179
2460163.915,0.9820511002
2460163.915,0.9778982613
2460163.915,0.9732695575
2460163.915,0.9700705668
2460163.916,0.9701957487
2460163.916,0.9743285688
2460163.916,0.9808686207
2460163.916,0.9879623271
2460163.916,0.9937561755
2460163.916,0.9968229954
2460163.917,0.9973673399
2460163.917,0.9959840062
2460163.917,0.993267776
2460163.917,0.9898221236
2460163.917,0.9863213531
2460163.917,0.9834742873
2460163.918,0.9819900134
2460163.918,0.9825323242
2460163.918,0.9848528785
2460163.918,0.9878578159
2460163.918,0.9904213116
2460163.918,0.9914263222
2460163.919,0.9905153955
2460163.919,0.9886665006
2460163.919,0.9869931861
2460163.919,0.9866089603
2460163.919,0.9881512836
2460163.919,0.9905626247
2460163.92,0.9924083842
2460163.92,0.9922539798
2460163.92,0.9889526602
2460163.92,0.9834929515
2460163.92,0.9778234358
2460163.92,0.9738973385
2460163.921,0.9735587187
2460163.921,0.9767346215
2460163.921,0.9817163398
2460163.921,0.9867426731
2460163.921,0.990066171
2460163.921,0.9908523694
2460163.922,0.9897348679
2460163.922,0.9874799796
2460163.922,0.9848539455
2460163.922,0.9825007559
2460163.922,0.9806794799
2460163.922,0.9795736359
2460163.923,0.9793667341
2460163.923,0.9801594672
2460163.923,0.9815098645
2460163.923,0.9827575088
2460163.923,0.9832413717
2460163.923,0.982351399
2460163.924,0.9802712401
2460163.924,0.9778117813
2460163.924,0.9758010305
2460163.924,0.9750567949
2460163.924,0.975847108
2460163.924,0.9776217204
2460163.925,0.9797637938
2460163.925,0.9816566265
2460163.925,0.9828151603
2460163.925,0.9831386355
2460163.925,0.9825960311
2460163.925,0.9811563201
2460163.926,0.9788520194
2460163.926,0.9761004306
2460163.926,0.9734629158
2460163.926,0.9715011134
2460163.926,0.9707422974
2460163.926,0.9712392088
2460163.927,0.9726985349
2460163.927,0.9748191019
2460163.927,0.9772989327
2460163.927,0.9798011255
2460163.927,0.9819408902
2460163.927,0.9833299808
2460163.928,0.9835805856
2460163.928,0.9825547127
2460163.928,0.9807849499
2460163.928,0.9789152311
2460163.928,0.9775894736
2460163.928,0.9773130876
2460163.928,0.9778191004
2460163.929,0.9785729442
2460163.929,0.9790397854
2460163.929,0.9787280891
2460163.929,0.9776805535
2460163.929,0.9762997891
2460163.929,0.9749951386
2460163.93,0.9741683719
2460163.93,0.973942255
2460163.93,0.9740857735
2460163.93,0.9743451142
2460163.93,0.9744669499
2460163.93,0.9743415823
2460163.931,0.9742028055
2460163.931,0.9743346802
2460163.931,0.9750212677
2460163.931,0.9764325615
2460163.931,0.978169236
2460163.931,0.9796547226
2460163.932,0.9803123797
2460163.932,0.9796435123
2460163.932,0.9779895155
2460163.932,0.9762039864
2460163.932,0.9751478305
2460163.932,0.9756525702
2460163.933,0.9776569717
2460163.933,0.980066603
2460163.933,0.9817293783
2460163.933,0.9814963814
2460163.933,0.9788472118
2460163.933,0.9746444934
2460163.934,0.969935034
2460163.934,0.9657655993
2460163.934,0.9630262967
2460163.934,0.9619072861
2460163.934,0.9624033738
2460163.934,0.964509369
2460163.935,0.9681604403
2460163.935,0.9727209413
2460163.935,0.9772378831
2460163.935,0.9807548255
2460163.935,0.9823487415
2460163.935,0.9819330019
2460163.936,0.980297054
2460163.936,0.9782717069
2460163.936,0.9766790384
2460163.936,0.9758816763
2460163.936,0.9756912382
2460163.936,0.9759054149
2460163.937,0.9763219
