x,y_interpolated
2460161.848,0.9930464504
2460161.848,0.9940945975
2460161.848,0.9960801402
2460161.849,0.9981899862
2460161.849,0.9996110423
2460161.849,0.9995366619
2460161.849,0.9977410418
2460161.849,0.9950326028
2460161.849,0.9923264932
2460161.849,0.9905378333
2460161.85,0.9905697923
2460161.85,0.9926133391
2460161.85,0.9957585887
2460161.85,0.999001316
2460161.85,1.001337301
2460161.85,1.001782728
2460161.85,1.000194634
2460161.851,0.9975500991
2460161.851,0.9949039183
2460161.851,0.9933108877
2460161.851,0.9937956108
2460161.851,0.9964536627
2460161.851,1.000298995
2460161.851,1.004284621
2460161.852,1.007363555
2460161.852,1.00852663
2460161.852,1.007644911
2460161.852,1.005475524
2460161.852,1.002814569
2460161.852,1.000458146
2460161.852,0.9991679498
2460161.853,0.999080097
2460161.853,0.9997853512
2460161.853,1.000856199
2460161.853,1.001865135
2460161.853,1.00240483
2460161.853,1.002360561
2460161.853,1.001838166
2460161.854,1.000948895
2460161.854,0.9998039913
2460161.854,0.9985057945
2460161.854,0.9970518868
2460161.854,0.9953717572
2460161.854,0.9933937363
2460161.854,0.9910461547
2460161.855,0.9883054198
2460161.855,0.9856110784
2460161.855,0.9836614173
2460161.855,0.9831575567
2460161.855,0.9848006172
2460161.855,0.9891286784
2460161.855,0.9953629462
2460161.856,1.002087492
2460161.856,1.007882294
2460161.856,1.011327312
2460161.856,1.011254502
2460161.856,1.008197781
2460161.856,1.003395319
2460161.856,0.9980875781
2460161.857,0.9935149754
2460161.857,0.9907140344
2460161.857,0.9895754664
2460161.857,0.9895900507
2460161.857,0.9902481543
2460161.857,0.9910401354
2460161.857,0.9915484118
2460161.858,0.9917938328
2460161.858,0.9919276374
2460161.858,0.9921010857
2460161.858,0.9924654381
2460161.858,0.993145941
2460161.858,0.9941639225
2460161.858,0.9955147821
2460161.859,0.9971939177
2460161.859,0.9991967184
2460161.859,1.001454019
2460161.859,1.003677194
2460161.859,1.005530995
2460161.859,1.006680198
2460161.859,1.006789743
2460161.86,1.005696065
2460161.86,1.003729605
2460161.86,1.001309211
2460161.86,0.9988537556
2460161.86,0.9967816744
2460161.86,0.9953678549
2460161.86,0.9945334197
2460161.86,0.9941459667
2460161.861,0.9940730942
2460161.861,0.9941827749
2460161.861,0.9944036804
2460161.861,0.9947917085
2460161.861,0.9954187684
2460161.861,0.996356769
2460161.861,0.9976754734
2460161.862,0.999251495
2460161.862,1.000617947
2460161.862,1.001272551
2460161.862,1.000713028
2460161.862,0.9984462638
2460161.862,0.9945248837
2460161.862,0.9898450479
2460161.863,0.9853752546
2460161.863,0.9820839539
2460161.863,0.9809241266
2460161.863,0.9821906332
2460161.863,0.9852894097
2460161.863,0.989563451
2460161.863,0.9943557068
2460161.864,0.9990150898
2460161.864,1.003076994
2460161.864,1.006296469
2460161.864,1.008441172
2460161.864,1.009278762
2460161.864,1.008593449
2460161.864,1.006563348
2460161.865,1.00376784
2460161.865,1.000804341
2460161.865,0.9982702649
2460161.865,0.9967398232
2460161.865,0.9963503592
2460161.865,0.9968501399
2460161.865,0.9979738426
2460161.866,0.9994561447
2460161.866,1.001035419
2460161.866,1.002505709
2460161.866,1.00370409
2460161.866,1.004468773
2460161.866,1.004637961
2460161.866,1.004075087
2460161.867,1.002951599
2460161.867,1.001644894
2460161.867,1.00053614
2460161.867,1.000006516
2460161.867,1.000386247
2460161.867,1.001489871
2460161.867,1.002832272
2460161.868,1.003924635
2460161.868,1.004278142
2460161.868,1.003480776
2460161.868,1.001776397
2460161.868,0.9997412972
2460161.868,0.9979543644
2460161.868,0.996994486
2460161.869,0.9973532875
2460161.869,0.9989059368
2460161.869,1.001262081
2460161.869,1.00403033
2460161.869,1.006819295
2460161.869,1.009245676
2460161.869,1.010975566
2460161.87,1.011693666
2460161.87,1.01108473
2460161.87,1.008833505
2460161.87,1.004779045
2460161.87,0.9995393719
2460161.87,0.9939777299
2460161.87,0.9889575125
2460161.871,0.9853420553
2460161.871,0.9838128245
2460161.871,0.9842721247
2460161.871,0.9864136685
2460161.871,0.9899311661
2460161.871,0.9945183425
2460161.871,0.9998098538
2460161.872,1.005225814
2460161.872,1.010137573
2460161.872,1.013916477
2460161.872,1.015933993
2460161.872,1.015816804
2460161.872,1.013987339
2460161.872,1.011022668
2460161.873,1.007499854
2460161.873,1.003995757
2460161.873,1.000949613
2460161.873,0.9984247553
2460161.873,0.9964209551
2460161.873,0.9949379574
2460161.873,0.9939754935
2460161.874,0.9935307533
2460161.874,0.9935966107
2460161.874,0.9941655872
2460161.874,0.9952301975
2460161.874,0.9967820124
2460161.874,0.9986920074
2460161.874,1.000593792
2460161.875,1.002093259
2460161.875,1.0027963
2460161.875,1.002313848
2460161.875,1.000645474
2460161.875,0.9984485693
2460161.875,0.9964441243
2460161.875,0.9953531308
2460161.876,0.9958848128
2460161.876,0.9981267175
2460161.876,1.001248374
2460161.876,1.004345466
2460161.876,1.006513676
2460161.876,1.006869857
2460161.876,1.005333642
2460161.877,1.002855833
2460161.877,1.000455013
2460161.877,0.9991497398
2460161.877,0.9999237593
2460161.877,1.002792194
2460161.877,1.006698005
2460161.877,1.010528573
2460161.878,1.013171239
2460161.878,1.013558145
2460161.878,1.011614245
2460161.878,1.008237354
2460161.878,1.004366059
2460161.878,1.000938935
2460161.878,0.9988552299
2460161.878,0.9983295202
2460161.879,0.9989957082
2460161.879,1.0004693
2460161.879,1.002365801
2460161.879,1.004312334
2460161.879,1.006098489
2460161.879,1.007633456
2460161.879,1.008829191
2460161.88,1.009597653
2460161.88,1.009858828
2460161.88,1.00962521
2460161.88,1.008968572
2460161.88,1.007961664
2460161.88,1.00667723
2460161.88,1.005194534
2460161.881,1.003654772
2460161.881,1.002233369
2460161.881,1.001106106
2460161.881,1.000448775
2460161.881,1.000420384
2460161.881,1.001046894
2460161.881,1.002290889
2460161.882,1.004114561
2460161.882,1.006480113
2460161.882,1.009297048
2460161.882,1.012126909
2460161.882,1.014390082
2460161.882,1.01550655
2460161.882,1.014896296
2460161.883,1.012185783
2460161.883,1.008162576
2460161.883,1.004019714
2460161.883,1.000950659
2460161.883,1.000148878
2460161.883,1.002432939
2460161.883,1.006862983
2460161.884,1.011983983
2460161.884,1.016340888
2460161.884,1.018478638
2460161.884,1.017403254
2460161.884,1.013941521
2460161.884,1.009369604
2460161.884,1.004963652
2460161.885,1.001999809
2460161.885,1.001365834
2460161.885,1.002631218
2460161.885,1.005086099
2460161.885,1.008020614
2460161.885,1.010724985
2460161.885,1.01268177
2460161.886,1.013925484
2460161.886,1.014584707
2460161.886,1.014788018
2460161.886,1.014663996
2460161.886,1.014341221
2460161.886,1.013948274
2460161.886,1.013613734
2460161.887,1.01346618
2460161.887,1.013634037
2460161.887,1.014170363
2460161.887,1.014932132
2460161.887,1.01574482
2460161.887,1.016433914
2460161.887,1.016824896
2460161.888,1.016743249
2460161.888,1.016014457
2460161.888,1.014464004
2460161.888,1.011917361
2460161.888,1.008222089
2460161.888,1.003822279
2460161.888,0.9991824909
2460161.889,0.9946089427
2460161.889,0.9904078514
2460161.889,0.9868854732
2460161.889,0.984363185
2460161.889,0.9831942659
2460161.889,0.9837359008
2460161.889,0.9863452745
2460161.89,0.9913644019
2460161.89,0.998388302
2460161.89,1.005939224
2460161.89,1.012456499
2460161.89,1.016379436
2460161.89,1.016188733
2460161.89,1.011808933
2460161.891,1.004949862
2460161.891,0.9974320656
2460161.891,0.9910760213
2460161.891,0.9876486387
2460161.891,0.9875453911
2460161.891,0.9897083814
2460161.891,0.9930097326
2460161.892,0.9963215313
2460161.892,0.9985589345
2460161.892,0.9994792125
2460161.892,0.999607055
2460161.892,0.9994952064
2460161.892,0.9996964114
2460161.892,1.000730046
2460161.893,1.002591736
2460161.893,1.004861111
2460161.893,1.007106326
2460161.893,1.008895537
2460161.893,1.009829137
2460161.893,1.00991374
2460161.893,1.009433811
2460161.894,1.008679207
2460161.894,1.007939785
2460161.894,1.007471633
2460161.894,1.00717524
2460161.894,1.0067381
2460161.894,1.005844836
2460161.894,1.004180064
2460161.895,1.001514185
2460161.895,0.9983530895
2460161.895,0.9955766997
2460161.895,0.9940678917
2460161.895,0.9947095556
2460161.895,0.9981761814
2460161.895,1.003658965
2460161.896,1.009705858
2460161.896,1.014862214
2460161.896,1.017673391
2460161.896,1.016980979
2460161.896,1.013391379
2460161.896,1.008161759
2460161.896,1.002550318
2460161.897,0.9978152501
2460161.897,0.9949915356
2460161.897,0.9939868544
2460161.897,0.9943538439
2460161.897,0.9956449983
2460161.897,0.9974128175
2460161.897,0.9992588464
2460161.897,1.001002336
2460161.898,1.002522927
2460161.898,1.003700248
2460161.898,1.004413943
2460161.898,1.004585081
2460161.898,1.004292336
2460161.898,1.00365185
2460161.898,1.002779761
2460161.899,1.001792212
2460161.899,1.000775678
2460161.899,0.9997191753
2460161.899,0.9985917359
2460161.899,0.9973623901
2460161.899,0.9960003021
2460161.899,0.9945633705
2460161.9,0.9933505142
2460161.9,0.9927011989
2460161.9,0.9929548908
2460161.9,0.9944497547
2460161.9,0.9972066323
2460161.9,1.000516742
2460161.9,1.003569176
2460161.901,1.005553023
2460161.901,1.005661621
2460161.901,1.003640329
2460161.901,1.00032732
2460161.901,0.996689258
2460161.901,0.9936928418
2460161.901,0.9922960497
2460161.902,0.9928089756
2460161.902,0.9944567887
2460161.902,0.9963612194
2460161.902,0.9976440002
2460161.902,0.9974424281
2460161.902,0.9956601918
2460161.902,0.9933010398
2460161.903,0.9914537821
2460161.903,0.9912072286
2460161.903,0.9936177982
2460161.903,0.9986283269
2460161.903,1.004814423
2460161.903,1.01066788
2460161.903,1.014680488
2460161.904,1.015397293
2460161.904,1.012748929
2460161.904,1.008147378
2460161.904,1.003077015
2460161.904,0.999022221
2460161.904,0.9974020951
2460161.904,0.9983086254
2460161.905,1.000596872
2460161.905,1.00307465
2460161.905,1.004549802
2460161.905,1.00390049
2460161.905,1.001127611
2460161.905,0.9971338301
2460161.905,0.9928472819
2460161.906,0.9891960905
2460161.906,0.9870503055
2460161.906,0.9865388132
2460161.906,0.9872792683
2460161.906,0.9888791858
2460161.906,0.9909460808
2460161.906,0.9931021256
2460161.907,0.9951194843
2460161.907,0.9968582864
2460161.907,0.9981797693
2460161.907,0.9989451706
2460161.907,0.9990321087
2460161.907,0.9984557146
2460161.907,0.9972998273
2460161.908,0.995648788
2460161.908,0.9935869389
2460161.908,0.9912181345
2460161.908,0.9887834899
2460161.908,0.9865830175
2460161.908,0.9849169775
2460161.908,0.9840856073
2460161.909,0.9843005305
2460161.909,0.9852569525
2460161.909,0.9864635301
2460161.909,0.9874286692
2460161.909,0.9876607656
2460161.909,0.9867894785
2460161.909,0.9850435432
2460161.91,0.9828363865
2460161.91,0.9805814871
2460161.91,0.978692324
2460161.91,0.977511788
2460161.91,0.9770910662
2460161.91,0.9774059839
2460161.91,0.9784323714
2460161.911,0.9801460553
2460161.911,0.9824719631
2460161.911,0.9851571003
2460161.911,0.987909594
2460161.911,0.9904375977
2460161.911,0.9924493208
2460161.911,0.9937357467
2460161.912,0.9943331053
2460161.912,0.9943228321
2460161.912,0.9937863642
2460161.912,0.9928051821
2460161.912,0.9914784746
2460161.912,0.9899503117
2460161.912,0.9883717657
2460161.913,0.9868939045
2460161.913,0.9856674398
2460161.913,0.9847683668
2460161.913,0.9841078847
2460161.913,0.9835751808
2460161.913,0.9830594421
2460161.913,0.982450228
2460161.914,0.9816783741
2460161.914,0.9807527722
2460161.914,0.9796909995
2460161.914,0.978510633
2460161.914,0.977230888
2460161.914,0.975983789
2460161.914,0.9750851161
2460161.915,0.9748675539
2460161.915,0.9756637764
2460161.915,0.9777974578
2460161.915,0.9811657087
2460161.915,0.9850626567
2460161.915,0.9887368224
2460161.915,0.9914366892
2460161.915,0.9924302301
2460161.916,0.9916338573
2460161.916,0.9897488599
2460161.916,0.9875235745
2460161.916,0.9857063334
2460161.916,0.9850217098
2460161.916,0.9855980509
2460161.916,0.9869387389
2460161.917,0.9885176215
2460161.917,0.9898085465
2460161.917,0.990309084
2460161.917,0.9899835234
2460161.917,0.9892228558
2460161.917,0.9884337652
2460161.917,0.9880229359
2460161.918,0.9883078847
2460161.918,0.9890769991
2460161.918,0.9901454709
2460161.918,0.9913558942
2460161.918,0.9925508608
2460161.918,0.9935729627
2460161.918,0.994264792
2460161.919,0.9944689405
2460161.919,0.9940279977
2460161.919,0.9927845579
2460161.919,0.9906981565
2460161.919,0.9881525177
2460161.919,0.985429049
2460161.919,0.9827943937
2460161.92,0.9805151884
2460161.92,0.9788324415
2460161.92,0.9777700852
2460161.92,0.9772428767
2460161.92,0.9771647449
2460161.92,0.9774496187
2460161.92,0.9779973306
2460161.921,0.9786098797
2460161.921,0.9790478038
2460161.921,0.9790714895
2460161.921,0.9784413233
2460161.921,0.9769989104
2460161.921,0.9750708187
2460161.921,0.973162878
2460161.922,0.9717811851
2460161.922,0.9714318429
2460161.922,0.9724832596
2460161.922,0.974607147
2460161.922,0.9772553868
2460161.922,0.9798797853
2460161.922,0.9819321219
2460161.923,0.9829919866
2460161.923,0.9831984931
2460161.923,0.9828438632
2460161.923,0.9822203225
2460161.923,0.9816200944
2460161.923,0.981274285
2460161.923,0.9811862838
2460161.924,0.9813064667
2460161.924,0.9815852099
2460161.924,0.9819728883
2460161.924,0.9824171835
2460161.924,0.9828572673
2460161.924,0.9832306425
2460161.924,0.9834748105
2460161.925,0.9835273809
2460161.925,0.9833821995
2460161.925,0.9831811283
2460161.925,0.9830900952
2460161.925,0.9832750259
2460161.925,0.9839013803
2460161.925,0.9850281377
2460161.926,0.9864728742
2460161.926,0.9880199052
2460161.926,0.9894535304
2460161.926,0.9905591276
2460161.926,0.9912485059
2460161.926,0.9916779003
2460161.926,0.9920314717
2460161.927,0.992493381
2460161.927,0.9932457576
2460161.927,0.9943208117
2460161.927,0.9955007965
2460161.927,0.9965442635
2460161.927,0.9972097643
2460161.927,0.99725855
2460161.928,0.9965874096
2460161.928,0.9952892772
2460161.928,0.9934724199
2460161.928,0.9912451062
2460161.928,0.9887189737
2460161.928,0.9861279268
2460161.928,0.9838598201
2460161.929,0.9823123437
2460161.929,0.9818831637
2460161.929,0.9829512916
2460161.929,0.9853863382
2460161.929,0.9884995533
2460161.929,0.9915737152
2460161.929,0.9938915711
2460161.93,0.994763242
2460161.93,0.994061647
2460161.93,0.9921880927
2460161.93,0.9895643347
2460161.93,0.9866121187
2460161.93,0.9837458995
2460161.93,0.981261652
2460161.931,0.9793593992
2460161.931,0.9782364036
2460161.931,0.9780899271
2460161.931,0.9790816596
2460161.931,0.980908692
2460161.931,0.982942166
2460161.931,0.9845465026
2460161.932,0.9850861177
2460161.932,0.9839965838
2460161.932,0.9814882679
2460161.932,0.9782475234
2460161.932,0.9749676606
2460161.932,0.9723419571
2460161.932,0.9710009264
2460161.933,0.9709331723
2460161.933,0.9717514285
2460161.933,0.9730636866
2460161.933,0.9744779238
2460161.933,0.9756473609
2460161.933,0.976615143
2460161.933,0.9776236086
2460161.933,0.9789166956
2460161.934,0.9807383494
2460161.934,0.9832453185
2460161.934,0.9859844769
2460161.934,0.9882422545
2460161.934,0.9893041056
2460161.934,0.9884554845
2460161.934,0.9851991648
2460161.935,0.9803462468
2460161.935,0.9751949999
2460161.935,0.9710445227
2460161.935,0.9691939139
2460161.935,0.9706086026
2460161.935,0.974563025
2460161.935,0.9797972346
2460161.936,0.9850510218
2460161.936,0.9890642307
2460161.936,0.9908621462
2460161.936,0.9906896432
2460161.936,0.9891172405
2460161.936,0.9867154516
2460161.936,0.9840548109
2460161.937,0.9815930807
2460161.937,0.9793836631
2460161.937,0.9773893419
2460161.937,0.9755729011
2460161.937,0.9738971472
2460161.937,0.9723707351
2460161.937,0.9711415176
2460161.938,0.970383687
2460161.938,0.970271436
2460161.938,0.9709786574
2460161.938,0.9725296292
2460161.938,0.974557061
2460161.938,0.9766304152
2460161.938,0.9783191507
2460161.939,0.9791941413
2460161.939,0.9791055908
2460161.939,0.9785170324
2460161.939,0.977973483
2460161.939,0.9780199525
2460161.939,0.9791974307
2460161.939,0.9816006526
2460161.94,0.9844785593
2460161.94,0.9869857706
2460161.94,0.9882769072
2460161.94,0.9875155098
2460161.94,0.9844856565
2460161.94,0.9799853125
2460161.94,0.9749060451
2460161.941,0.9701394215
2460161.941,0.9665687486
2460161.941,0.9646891607
2460161.941,0.964448564
2460161.941,0.9657536524
2460161.941,0.9685111198
2460161.941,0.9726177129
2460161.942,0.9776334505
2460161.942,0.9827077434
2460161.942,0.9869651615
2460161.942,0.9895302592
2460161.942,0.9895677278
2460161.942,0.9872556657
2460161.942,0.9838384005
2460161.943,0.98061101
2460161.943,0.9788685358
2460161.943,0.9798407202
2460161.943,0.9834980003
2460161.943,0.9886732385
2460161.943,0.9941584305
2460161.943,0.998745515
2460161.944,1.001286583
2460161.944,1.001541542
2460161.944,0.9999735971
2460161.944,0.9970643027
2460161.944,0.9932952138
2460161.944,0.9891432279
2460161.944,0.9850297326
2460161.945,0.9813394712
2460161.945,0.9784565552
2460161.945,0.9767650961
2460161.945,0.9765905286
2460161.945,0.9776842605
2460161.945,0.9794729425
2460161.945,0.9813795468
2460161.946,0.9828270441
2460161.946,0.9833233703
2460161.946,0.9830644485
2460161.946,0.9825797265
2460161.946,0.9824008523
2460161.946,0.9830594678
2460161.946,0.9849487799
2460161.947,0.9875061548
2460161.947,0.9897655381
2460161.947,0.9907594511
2460161.947,0.9895204058
2460161.947,0.9853703058
2460161.947,0.9792812409
2460161.947,0.9728093688
2460161.948,0.9675115253
2460161.948,0.9649445443
2460161.948,0.9662422803
2460161.948,0.9704929472
2460161.948,0.9761672426
2460161.948,0.9817357349
2460161.948,0.9856689925
2460161.949,0.9868376983
2460161.949,0.9857598756
2460161.949,0.983377463
2460161.949,0.9806323893
2460161.949,0.9784665558
2460161.949,0.9775585315
2460161.949,0.9776793062
2460161.95,0.9784044921
2460161.95,0.9793096929
2460161.95,0.979970623
2460161.95,0.9800930179
2460161.95,0.9797667583
2460161.95,0.9791523252
2460161.95,0.9784101967
2460161.951,0.9777007368
2460161.951,0.9771373878
2460161.951,0.9767160421
2460161.951,0.976414477
2460161.951,0.9762104698
2460161.951,0.9760820364
2460161.951,0.9760480276
2460161.951,0.9762140031
2460161.952,0.9766966031
2460161.952,0.9776124677
2460161.952,0.9790761963
2460161.952,0.9810140588
2460161.952,0.9830144496
2460161.952,0.9846305981
2460161.952,0.9854157277
2460161.953,0.98492922
2460161.953,0.9830960443
2460161.953,0.9804056025
2460161.953,0.9773955804
2460161.953,0.9746036949
2460161.953,0.9725621804
2460161.953,0.9715831529
2460161.954,0.9716879398
2460161.954,0.9728779411
2460161.954,0.9751545658
2460161.954,0.9785122047
2460161.954,0.9827402006
2460161.954,0.9873947731
2460161.954,0.9920195093
2460161.955,0.9961579962
2460161.955,0.9993670772
2460161.955,1.001495812
2460161.955,1.002678785
2460161.955,1.003062464
2460161.955,1.002793319
2460161.955,1.002018134
2460161.956,1.000888369
2460161.956,0.9995590354
2460161.956,0.9981852159
2460161.956,0.996921998
2460161.956,0.995915812
2460161.956,0.9951958804
2460161.956,0.9947071159
2460161.957,0.9943925772
2460161.957,0.9941953258
2460161.957,0.9940737205
2460161.957,0.9941540614
2460161.957,0.994666461
2460161.957,0.9958425693
2460161.957,0.9979140446
2460161.958,1.001044035
2460161.958,1.0047782
2460161.958,1.008334941
2460161.958,1.010929663
2460161.958,1.011777773
2460161.958,1.010244941
2460161.958,1.006869352
2460161.959,1.00273992
2460161.959,0.9989487499
2460161.959,0.9965879447
2460161.959,0.9965460106
2460161.959,0.9983719915
2460161.959,1.00107362
2460161.959,1.00365713
2460161.96,1.005128755
2460161.96,1.004703121
2460161.96,1.002742816
2460161.96,1.000003574
2460161.96,0.9972415084
2460161.96,0.9952127029
2460161.96,0.9945145535
2460161.961,0.9950035025
2460161.961,0.9963199179
2460161.961,0.9981041426
2460161.961,0.999996525
2460161.961,1.001677728
2460161.961,1.002988776
2460161.961,1.003810524
2460161.962,1.004023829
2460161.962,1.003509563
2460161.962,1.002278702
2460161.962,1.000785844
2460161.962,0.999580035
2460161.962,0.9992103249
2460161.962,1.00022546
2460161.963,1.002897593
2460161.963,1.006711306
2460161.963,1.011011888
2460161.963,1.015144669
2460161.963,1.01845556
2460161.963,1.020472339
2460161.963,1.021160544
2460161.964,1.020550236
2460161.964,1.018671483
2460161.964,1.015577295
2460161.964,1.011930328
2460161.964,1.008195431
2460161.964,1.00460353
2460161.964,1.001385538
2460161.965,0.998772401
2460161.965,0.9969950317
2460161.965,0.9962843541
2460161.965,0.9968712921
2460161.965,0.9989867698
2460161.965,1.002831651
2460161.965,1.007957677
2460161.966,1.013536122
2460161.966,1.018775659
2460161.966,1.022884947
2460161.966,1.025089723
2460161.966,1.0253138
2460161.966,1.024408069
2460161.966,1.023287468
2460161.967,1.022866927
2460161.967,1.023938384
2460161.967,1.026071919
2460161.967,1.028799091
2460161.967,1.031768788
2460161.967,1.034629866
2460161.967,1.037031214
2460161.968,1.038621709
2460161.968,1.039050229
2460161.968,1.037965652
2460161.968,1.035016842
2460161.968,1.029883869
2460161.968,1.023110321
2460161.968,1.016142244
2460161.969,1.010465339
2460161.969,1.007565308
2460161.969,1.008807724
2460161.969,1.013866943
2460161.969,1.021167815
2460161.969,1.029105939
2460161.969,1.036076913
2460161.97,1.040590403
2460161.97,1.042462696
2460161.97,1.042343914
2460161.97,1.040897679
2460161.97,1.038787611
2460161.97,1.036650492
2460161.97,1.034750429
2460161.97,1.033094201
2460161.971,1.031684135
2460161.971,1.030522568
2460161.971,1.029611824
2460161.971,1.028954232
2460161.971,1.02855212
2460161.971,1.028407819
2460161.971,1.028523657
2460161.972,1.028847422
2460161.972,1.0292787
2460161.972,1.029808085
2460161.972,1.030428032
2460161.972,1.031130992
2460161.972,1.031909423
2460161.972,1.032755772
2460161.973,1.033662494
2460161.973,1.034622044
2460161.973,1.035626874
2460161.973,1.036669438
2460161.973,1.037742193
2460161.973,1.038837584
2460161.973,1.039948069
2460161.974,1.0410661
