x,y_interpolated
2460162.688,0.9731029686
2460162.688,0.9711261483
2460162.688,0.9708548274
2460162.688,0.9723319512
2460162.688,0.9753013032
2460162.688,0.9794988496
2460162.688,0.9846605764
2460162.689,0.9905200563
2460162.689,0.9965953091
2460162.689,1.002018634
2460162.689,1.005882307
2460162.689,1.007278603
2460162.689,1.005299786
2460162.689,0.9994598189
2460162.689,0.9910938653
2460162.69,0.982028621
2460162.69,0.9740908901
2460162.69,0.9691073756
2460162.69,0.9687416755
2460162.69,0.9727576894
2460162.69,0.9796921955
2460162.69,0.9880613693
2460162.691,0.9963814595
2460162.691,1.003182868
2460162.691,1.007710985
2460162.691,1.010247889
2460162.691,1.011156945
2460162.691,1.010801547
2460162.691,1.009545072
2460162.691,1.007672434
2460162.692,1.005192161
2460162.692,1.002051935
2460162.692,0.9981994421
2460162.692,0.9935823698
2460162.692,0.9881967784
2460162.692,0.9824766574
2460162.692,0.9770886575
2460162.693,0.9727015983
2460162.693,0.9699842934
2460162.693,0.9695876439
2460162.693,0.9715539339
2460162.693,0.9751827609
2460162.693,0.9797286264
2460162.693,0.9844460479
2460162.693,0.9885896868
2460162.694,0.9915991767
2460162.694,0.9934427597
2460162.694,0.9941825296
2460162.694,0.9938805775
2460162.694,0.9925989997
2460162.694,0.9904198823
2460162.694,0.9875742407
2460162.695,0.9843602929
2460162.695,0.9810766192
2460162.695,0.9780217654
2460162.695,0.9754943827
2460162.695,0.973798794
2460162.695,0.9732471297
2460162.695,0.9741520465
2460162.695,0.9768261921
2460162.696,0.9815809766
2460162.696,0.9883126384
2460162.696,0.995902129
2460162.696,1.00307819
2460162.696,1.008569543
2460162.696,1.011104908
2460162.696,1.009674271
2460162.696,1.004899051
2460162.697,0.9980291427
2460162.697,0.9903157617
2460162.697,0.9830101241
2460162.697,0.9773226269
2460162.697,0.9736907226
2460162.697,0.9718608857
2460162.697,0.9715552948
2460162.698,0.9724961332
2460162.698,0.9744051998
2460162.698,0.9769436591
2460162.698,0.9796453995
2460162.698,0.9820282683
2460162.698,0.9836101162
2460162.698,0.9839087778
2460162.698,0.9825825441
2460162.699,0.9800162086
2460162.699,0.9768287843
2460162.699,0.9736394343
2460162.699,0.9710672867
2460162.699,0.969698319
2460162.699,0.9696318629
2460162.699,0.9705974581
2460162.7,0.9723153936
2460162.7,0.974505968
2460162.7,0.9768899292
2460162.7,0.9792243166
2460162.7,0.9813284903
2460162.7,0.9830279255
2460162.7,0.9841481209
2460162.7,0.9845145671
2460162.701,0.9840564425
2460162.701,0.9831345099
2460162.701,0.9822217937
2460162.701,0.9817913187
2460162.701,0.9823161099
2460162.701,0.9841996302
2460162.701,0.9870489697
2460162.702,0.9899633
2460162.702,0.9920335811
2460162.702,0.9923507702
2460162.702,0.9900201127
2460162.702,0.9848758334
2460162.702,0.9778137923
2460162.702,0.9698136338
2460162.702,0.9618549756
2460162.703,0.9549175095
2460162.703,0.949776387
2460162.703,0.9464815822
2460162.703,0.9449223522
2460162.703,0.9449879569
2460162.703,0.9465676524
2460162.703,0.9495246483
2460162.703,0.9534765196
2460162.704,0.9579058723
2460162.704,0.9622938676
2460162.704,0.9661217146
2460162.704,0.9688799639
2460162.704,0.9703960485
2460162.704,0.9709200886
2460162.704,0.9707289959
2460162.705,0.9700996888
2460162.705,0.9693090411
2460162.705,0.9685754965
2460162.705,0.9679425129
2460162.705,0.9674209181
2460162.705,0.9670215428
2460162.705,0.9667552175
2460162.705,0.9666316696
2460162.706,0.9666521092
2460162.706,0.9668137786
2460162.706,0.9671138989
2460162.706,0.9675496911
2460162.706,0.9681199918
2460162.706,0.9688686623
2460162.706,0.9698894771
2460162.707,0.9712788001
2460162.707,0.9731330029
2460162.707,0.9755481221
2460162.707,0.9784989451
2460162.707,0.9816561174
