x,y_interpolated
2460483.771,0.9986813428
2460483.771,0.9981404961
2460483.772,0.9976421965
2460483.772,0.9973813968
2460483.772,0.9973803365
2460483.772,0.9976397636
2460483.772,0.9981604286
2460483.772,0.9989464305
2460483.773,0.9999788795
2460483.773,1.00080844
2460483.773,1.000867346
2460483.773,0.9995907343
2460483.773,0.9969167254
2460483.774,0.9938548715
2460483.774,0.9915521384
2460483.774,0.9911500707
2460483.774,0.9930419335
2460483.774,0.9961150208
2460483.774,0.9990760036
2460483.775,1.000638178
2460483.775,1.000258604
2460483.775,0.9988087422
2460483.775,0.9973184215
2460483.775,0.996811002
2460483.776,0.9977205781
2460483.776,0.9994290233
2460483.776,1.001209261
2460483.776,1.002339262
2460483.776,1.002470549
2460483.776,1.001879064
2460483.777,1.000900135
2460483.777,0.999869099
2460483.777,0.9991212793
2460483.777,0.9990039496
2460483.777,0.9996521236
2460483.777,1.000349047
2460483.778,1.000244515
2460483.778,0.9985012344
2460483.778,0.9951756916
2460483.778,0.9917827622
2460483.778,0.9899717079
2460483.779,0.9913696134
2460483.779,0.9961705617
2460483.779,1.002286157
2460483.779,1.007424319
2460483.779,1.00932207
2460483.779,1.007259592
2460483.78,1.002798983
2460483.78,0.9976862754
2460483.78,0.9936471289
2460483.78,0.9915123629
2460483.78,0.990888098
2460483.781,0.991292024
2460483.781,0.9922562272
2460483.781,0.993535153
2460483.781,0.9949913412
2460483.781,0.9964775024
2460483.781,0.9978463442
2460483.782,0.9989481688
2460483.782,0.9996006905
2460483.782,1.000188376
2460483.782,1.001313287
2460483.782,1.003557344
2460483.783,1.006199109
2460483.783,1.008572935
2460483.783,1.010621124
2460483.783,1.012285981
2460483.783,1.013509804
2460483.783,1.014234904
2460483.784,1.014403578
2460483.784,1.013958131
2460483.784,1.012840866
2460483.784,1.010994089
2460483.784,1.008360096
2460483.785,1.004881193
2460483.785,1.000499683
2460483.785,0.995299354
2460483.785,0.9900753111
2460483.785,0.9855031932
2460483.785,0.9822204806
2460483.786,0.9808110827
2460483.786,0.981176471
2460483.786,0.9827479985
2460483.786,0.9849477205
2460483.786,0.9872081161
2460483.786,0.9890844854
2460483.787,0.9902122859
2460483.787,0.9902283517
2460483.787,0.9888779332
2460483.787,0.9866583885
2460483.787,0.9843273569
2460483.788,0.9826376915
2460483.788,0.982342245
2460483.788,0.9841473424
2460483.788,0.9876827576
2460483.788,0.991498028
2460483.788,0.9940954406
2460483.789,0.9940507357
2460483.789,0.9914407413
2460483.789,0.9877456045
2460483.789,0.9844993722
2460483.789,0.9831620697
2460483.79,0.9838483424
2460483.79,0.9855001922
2460483.79,0.9870203716
2460483.79,0.9873731829
2460483.79,0.9865426954
2460483.79,0.9853516759
2460483.791,0.9846478079
2460483.791,0.9852257907
2460483.791,0.9869711366
2460483.791,0.9890046699
2460483.791,0.990423407
2460483.792,0.9903571814
2460483.792,0.9887180353
2460483.792,0.986207262
2460483.792,0.9835604771
2460483.792,0.9815132939
2460483.792,0.9807710028
2460483.793,0.9813913415
2460483.793,0.9828853682
2460483.793,0.9847561893
2460483.793,0.9865137275
2460483.793,0.987884178
2460483.793,0.9888493646
2460483.794,0.9894058746
2460483.794,0.9895511763
2460483.794,0.9893115412
2460483.794,0.9887473917
2460483.794,0.9879211183
2460483.795,0.9868951042
2460483.795,0.9857317391
2460483.795,0.9844934109
2460483.795,0.9832425075
2460483.795,0.9820414166
2460483.795,0.9809525288
2460483.796,0.980038226
2460483.796,0.9793608991
2460483.796,0.978982936
2460483.796,0.978961097
2460483.796,0.97923015
2460483.797,0.9796089493
2460483.797,0.9799119536
2460483.797,0.9799583147
2460483.797,0.9796895075
2460483.797,0.9791778879
2460483.797,0.978502213
2460483.798,0.9777442515
2460483.798,0.9769939902
2460483.798,0.9763130743
2460483.798,0.9757588357
2460483.798,0.9753886024
2460483.799,0.975259707
2460483.799,0.9754318132
2460483.799,0.9758527826
2460483.799,0.9762601845
2460483.799,0.9763742063
2460483.799,0.9759356829
2460483.8,0.9751246271
2460483.8,0.9745411869
2460483.8,0.9748023482
2460483.8,0.9764835252
2460483.8,0.9793170466
2460483.801,0.9822505895
2460483.801,0.9842019622
2460483.801,0.9841520967
2460483.801,0.9822326034
2460483.801,0.9795797769
2460483.801,0.9773636879
2460483.802,0.9766927193
2460483.802,0.9776777453
2460483.802,0.9796217608
2460483.802,0.9818045495
2460483.802,0.9835439572
2460483.802,0.9846528682
2460483.803,0.9852886638
2460483.803,0.9856155846
2460483.803,0.9857978732
2460483.803,0.9860186969
2460483.803,0.986359398
2460483.804,0.9862949738
2460483.804,0.9852130734
2460483.804,0.9825275057
2460483.804,0.9784974051
2460483.804,0.9743897307
2460483.804,0.9715304271
2460483.805,0.9712051632
2460483.805,0.9735619464
2460483.805,0.9774795864
2460483.805,0.9817702089
2460483.805,0.9852938404
2460483.806,0.9876640714
2460483.806,0.9890343868
2460483.806,0.9895633269
2460483.806,0.9894094396
2460483.806,0.9887312726
2460483.806,0.9876873739
2460483.807,0.9864362947
2460483.807,0.9851365761
2460483.807,0.9839467689
2460483.807,0.983025421
2460483.807,0.9825310803
2460483.808,0.9826222936
2460483.808,0.9832534203
2460483.808,0.9841291255
2460483.808,0.9852599504
2460483.808,0.986663903
2460483.808,0.9882051499
2460483.809,0.9895344798
2460483.809,0.9904720927
2460483.809,0.9908414072
2460483.809,0.9904658417
2460483.809,0.9891688194
2460483.81,0.986963982
2460483.81,0.9842854212
2460483.81,0.9813620761
2460483.81,0.9784131156
2460483.81,0.9756881057
2460483.81,0.9736466333
2460483.811,0.972837036
2460483.811,0.9738079583
2460483.811,0.9769174992
2460483.811,0.9813319146
2460483.811,0.9857575667
2460483.811,0.9888998744
2460483.812,0.9897165616
2460483.812,0.9886184116
2460483.812,0.9865352364
2460483.812,0.984397501
2460483.812,0.9829744391
2460483.813,0.9821897668
2460483.813,0.9816909394
2460483.813,0.9811252569
2460483.813,0.9802444689
2460483.813,0.9791763321
2460483.813,0.978124008
2460483.814,0.9772905541
2460483.814,0.976879028
2460483.814,0.9770916896
2460483.814,0.9779426817
2460483.814,0.9790208736
2460483.815,0.9798569907
2460483.815,0.9799847593
2460483.815,0.9793053596
2460483.815,0.9784359872
2460483.815,0.9780764429
2460483.815,0.9789208066
2460483.816,0.9811312709
2460483.816,0.9839136189
2460483.816,0.9863737584
2460483.816,0.9876252573
2460483.816,0.9873440378
2460483.817,0.9861415622
2460483.817,0.9847177299
2460483.817,0.9837672843
2460483.817,0.9836493061
2460483.817,0.9841869632
2460483.817,0.9851554392
2460483.818,0.9863208224
2460483.818,0.9873686156
2460483.818,0.9881223306
2460483.818,0.9884476946
2460483.818,0.9882104379
2460483.819,0.9872762909
2460483.819,0.9856924189
2460483.819,0.9837318645
2460483.819,0.9815873611
2460483.819,0.9794516081
2460483.819,0.9775367994
2460483.82,0.9761310826
2460483.82,0.975541088
2460483.82,0.976073455
2460483.82,0.9778577518
2460483.82,0.9803711494
2460483.82,0.9829405959
2460483.821,0.9848930862
2460483.821,0.9857822503
2460483.821,0.9859401531
2460483.821,0.9858658398
2460483.821,0.986058285
2460483.822,0.9868222689
2460483.822,0.9878438973
2460483.822,0.9886863441
2460483.822,0.9889139969
2460483.822,0.9883914915
2460483.822,0.9874583717
2460483.823,0.9864615028
2460483.823,0.9857477574
2460483.823,0.9856640063
2460483.823,0.9865562009
2460483.823,0.9884729578
2460483.824,0.9907454689
2460483.824,0.992599264
2460483.824,0.9932612538
2460483.824,0.9923716531
2460483.824,0.9905607808
2460483.824,0.9886040983
2460483.825,0.987276242
2460483.825,0.9870227381
2460483.825,0.9874613715
2460483.825,0.9880818454
2460483.825,0.988375202
2460483.826,0.9881442844
2460483.826,0.987902432
2460483.826,0.9882614536
2460483.826,0.9898309562
2460483.826,0.9928241609
2460483.826,0.9966016653
2460483.827,1.000413481
2460483.827,1.003497942
2460483.827,1.00507304
2460483.827,1.00519117
2460483.827,1.004133083
2460483.827,1.002179527
2460483.828,0.9996112507
2460483.828,0.9967097639
2460483.828,0.9938101296
2460483.828,0.9912835711
2460483.828,0.9894906841
2460483.829,0.988791086
2460483.829,0.9892923431
2460483.829,0.9905153734
2460483.829,0.9918978487
2460483.829,0.9928780045
2460483.829,0.9930838748
2460483.83,0.9926055314
2460483.83,0.9916019392
2460483.83,0.9902320915
2460483.83,0.9886654751
2460483.83,0.9870964075
2460483.831,0.9857227988
2460483.831,0.9847423833
2460483.831,0.9843098444
2460483.831,0.9844810748
2460483.831,0.9852981577
2460483.831,0.9867978869
2460483.832,0.9887600569
2460483.832,0.9907909382
2460483.832,0.9925335142
2460483.832,0.9936307732
2460483.832,0.9937257033
2460483.833,0.9924689048
2460483.833,0.9900494781
2460483.833,0.9874972746
2460483.833,0.9859126404
2460483.833,0.9863654857
2460483.833,0.9889380089
2460483.834,0.9925321238
2460483.834,0.995980449
2460483.834,0.9981431372
2460483.834,0.9986834542
2460483.834,0.9981747632
2460483.835,0.997239497
2460483.835,0.9964820644
2460483.835,0.9960298099
2460483.835,0.9954953129
2460483.835,0.9944655859
2460483.835,0.9925536823
2460483.836,0.9900038374
2460483.836,0.9877100428
2460483.836,0.9865960308
2460483.836,0.9875376255
2460483.836,0.9903634006
2460483.836,0.9938843117
2460483.837,0.9968693036
2460483.837,0.9981308365
2460483.837,0.9975546632
2460483.837,0.9961417662
2460483.837,0.9949450153
2460483.838,0.9949726981
2460483.838,0.9962697071
2460483.838,0.9979509232
2460483.838,0.9990933119
2460483.838,0.9988267589
2460483.838,0.9972817495
2460483.839,0.9954820956
2460483.839,0.994482987
2460483.839,0.9952746983
2460483.839,0.997760896
2460483.839,1.000945622
2460483.84,1.00380579
2460483.84,1.005366559
2460483.84,1.00538724
2460483.84,1.004198702
2460483.84,1.002146875
2460483.84,0.999581695
2460483.841,0.9969091043
2460483.841,0.9945763014
2460483.841,0.9930314474
2460483.841,0.9926825201
2460483.841,0.9934156712
2460483.842,0.9947523658
2460483.842,0.9962065997
2460483.842,0.9973257779
2460483.842,0.9980459712
2460483.842,0.9985541017
2460483.842,0.9990412808
2460483.843,0.9996712165
2460483.843,1.000303726
2460483.843,1.000609326
2460483.843,1.000255671
2460483.843,0.998976412
2460483.844,0.9971650896
2460483.844,0.9955949933
2460483.844,0.9950439623
2460483.844,0.9961673129
2460483.844,0.9984856258
2460483.844,1.0009049
2460483.845,1.00232508
2460483.845,1.001790548
2460483.845,0.9995805268
2460483.845,0.996600719
2460483.845,0.9937617365
2460483.845,0.9919880968
2460483.846,0.9915860267
2460483.846,0.9922766856
2460483.846,0.9937706187
2460483.846,0.9957783685
2460483.846,0.9980104773
2460483.847,1.000177482
2460483.847,1.001989938
2460483.847,1.003182086
2460483.847,1.003719155
2460483.847,1.003688816
2460483.847,1.003179604
2460483.848,1.002280051
2460483.848,1.001078691
2460483.848,0.9996640596
2460483.848,0.9981246904
2460483.848,0.9965491177
2460483.849,0.9950258797
2460483.849,0.9936435025
2460483.849,0.9924905244
2460483.849,0.9916554798
2460483.849,0.9911884199
2460483.849,0.9906479796
2460483.85,0.9904327881
2460483.85,0.9912566625
2460483.85,0.993822326
2460483.85,0.9980145375
2460483.85,1.00235382
2460483.851,1.005231342
2460483.851,1.005062657
2460483.851,1.001724454
2460483.851,0.997355776
2460483.851,0.9942900037
2460483.851,0.9948228315
2460483.852,0.9992939961
2460483.852,1.005174223
2460483.852,1.009705536
2460483.852,1.010178588
2460483.852,1.006055591
2460483.852,0.9997940828
2460483.853,0.9940703521
2460483.853,0.9915073913
2460483.853,0.9926646669
2460483.853,0.9954259064
2460483.853,0.997496487
2460483.854,0.9966482779
2460483.854,0.9927865336
2460483.854,0.988351715
2460483.854,0.9859318927
2460483.854,0.9880256164
2460483.854,0.9946347019
2460483.855,1.002993345
2460483.855,1.01019189
2460483.855,1.013417321
2460483.855,1.012238937
2460483.855,1.008700497
2460483.856,1.004960857
2460483.856,1.003103372
2460483.856,1.003542784
2460483.856,1.005062144
2460483.856,1.006376378
2460483.856,1.006263218
2460483.857,1.004740865
2460483.857,1.002964216
2460483.857,1.002130153
2460483.857,1.003356545
2460483.857,1.006363595
2460483.858,1.009673708
2460483.858,1.011770527
2460483.858,1.011240607
2460483.858,1.008324672
2460483.858,1.00459815
2460483.858,1.001674532
2460483.859,1.001060607
2460483.859,1.002673345
2460483.859,1.005209365
2460483.859,1.007334077
2460483.859,1.007809011
2460483.86,1.006695292
2460483.86,1.004988024
2460483.86,1.003702776
2460483.86,1.003762551
2460483.86,1.004984013
2460483.86,1.006455517
2460483.861,1.00725261
2460483.861,1.006541667
2460483.861,1.004465001
2460483.861,1.001758613
2460483.861,0.9991669018
2460483.861,0.9973852284
2460483.862,0.9966297135
2460483.862,0.9968456145
2460483.862,0.9979751145
2460483.862,0.9999283989
2460483.862,1.002329493
2460483.863,1.004651795
2460483.863,1.006367336
2460483.863,1.007018659
2460483.863,1.006727767
2460483.863,1.005901114
2460483.863,1.004947112
2460483.864,1.004219513
2460483.864,1.003660901
2460483.864,1.003026752
2460483.864,1.002071594
2460483.864,1.000623241
2460483.865,0.9990050053
2460483.865,0.9977454733
2460483.865,0.9973738864
2460483.865,0.9982830741
2460483.865,1.000030316
2460483.865,1.001856693
2460483.866,1.003002673
2460483.866,1.002863896
2460483.866,1.001705953
2460483.866,1.00009743
2460483.866,0.9986072119
2460483.867,0.9976829948
2460483.867,0.9971466165
2460483.867,0.9966184895
2460483.867,0.9957189332
2460483.867,0.9942281043
2460483.867,0.9927148187
2460483.868,0.9919906872
2460483.868,0.9928673879
2460483.868,0.9958552759
2460483.868,1.000110868
2460483.868,1.004410569
2460483.869,1.007530769
2460483.869,1.008590748
2460483.869,1.008111062
2460483.869,1.006970173
2460483.869,1.006046544
2460483.869,1.006007417
2460483.87,1.006720181
2460483.87,1.007862922
2460483.87,1.00911373
2460483.87,1.010249761
2460483.87,1.0113975
2460483.87,1.012760408
2460483.871,1.014541892
2460483.871,1.01669765
2460483.871,1.018364833
2460483.871,1.018511717
2460483.871,1.016106965
2460483.872,1.010765369
2460483.872,1.004069175
2460483.872,0.997973699
2460483.872,0.994433242
2460483.872,0.9944955101
2460483.872,0.9966513961
2460483.873,0.9989442773
2460483.873,0.9994194242
2460483.873,0.9969301781
2460483.873,0.9923955396
2460483.873,0.9870598488
2460483.874,0.9821699166
2460483.874,0.9787302443
2460483.874,0.9767568164
2460483.874,0.9760566589
2460483.874,0.9764367982
2460483.874,0.9777042604
2460483.875,0.979666066
2460483.875,0.9821292517
2460483.875,0.9849008394
2460483.875,0.9877878554
2460483.875,0.9905973258
2460483.876,0.9931362709
2460483.876,0.9952117302
2460483.876,0.9966307232
2460483.876,0.9972642367
2460483.876,0.9973258257
2460483.876,0.9969543441
2460483.877,0.9962653949
2460483.877,0.9953655237
2460483.877,0.9942371303
2460483.877,0.992772634
2460483.877,0.9908624501
2460483.877,0.9884513473
2460483.878,0.9862147225
2460483.878,0.9853507436
2460483.878,0.9870689181
2460483.878,0.9923883107
2460483.878,1.000062374
2460483.879,1.007357736
2460483.879,1.011515105
2460483.879,1.010106267
2460483.879,1.004255382
2460483.879,0.9972450434
2460483.879,0.9923883239
2460483.88,0.9926125411
2460483.88,0.9971434993
2460483.88,1.003144718
2460483.88,1.007757402
2460483.88,1.008476244
2460483.881,1.005880176
2460483.881,1.002139576
2460483.881,0.9994380753
2460483.881,0.9996810809
2460483.881,1.002564602
2460483.881,1.006731104
2460483.882,1.010816563
2460483.882,1.013603954
2460483.882,1.014929986
2460483.882,1.015091165
2460483.882,1.0143859
2460483.883,1.013083857
2460483.883,1.0112572
2460483.883,1.008895172
2460483.883,1.005986715
2460483.883,1.002556636
2460483.883,0.9988456638
2460483.884,0.9951749825
2460483.884,0.9918659208
2460483.884,0.9892142563
2460483.884,0.9873758483
2460483.884,0.9864588329
2460483.885,0.9865713056
2460483.885,0.9877662445
2460483.885,0.9898199701
2460483.885,0.9924221705
2460483.885,0.9952625053
2460483.885,0.9980507803
2460483.886,1.000582502
2460483.886,1.002675845
2460483.886,1.004148999
2460483.886,1.004895032
2460483.886,1.005144704
2460483.886,1.005223903
2460483.887,1.005458524
2460483.887,1.006017948
2460483.887,1.006427861
2460483.887,1.006048501
2460483.887,1.004240104
2460483.888,1.000676864
2460483.888,0.9962485459
2460483.888,0.9921391173
2460483.888,0.9895326473
2460483.888,0.9893493137
2460483.888,0.9912892787
2460483.889,0.9947197851
2460483.889,0.9990080617
2460483.889,1.00352134
2460483.889,1.00762685
2460483.889,1.010691819
2460483.89,1.012086153
2460483.89,1.011718679
2460483.89,1.01022403
2460483.89,1.008205924
2460483.89,1.006267789
2460483.89,1.004848215
2460483.891,1.003945628
2460483.891,1.003485844
2460483.891,1.003394677
2460483.891,1.003597942
2460483.891,1.004021449
2460483.892,1.004591017
2460483.892,1.005232456
2460483.892,1.00587158
2460483.892,1.006434204
2460483.892,1.00684614
2460483.892,1.007033203
2460483.893,1.007001528
2460483.893,1.006858691
2460483.893,1.006538817
2460483.893,1.005969197
2460483.893,1.005138219
2460483.894,1.004479587
2460483.894,1.004624159
2460483.894,1.006203675
2460483.894,1.00960894
2460483.894,1.013668548
2460483.894,1.016588031
2460483.895,1.016571309
2460483.895,1.012271379
2460483.895,1.005102012
2460483.895,0.9975252854
2460483.895,0.9920053524
2460483.895,0.9905564376
2460483.896,0.9926197732
2460483.896,0.9967234638
2460483.896,1.001394519
2460483.896,1.00535474
2460483.896,1.0083758
2460483.897,1.010581226
2460483.897,1.012094793
2460483.897,1.013040271
2460483.897,1.013541438
2460483.897,1.013722065
2460483.897,1.013705925
2460483.898,1.013623865
2460483.898,1.013529716
2460483.898,1.01342752
2460483.898,1.0133213
